Unnamed: 0,token,lemma_fll,lemma@POS,status,lemma,POS,tokenURI,sent_id,NER,RE_artikel,nested_RE_artikel
6687,quod,109988,quod@CON,lta-unique-wf,quod,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006688,188,,,
6688,evitandum,497428612,evito@V,lta-multiple-wfs-unique-lemma,evito,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006689,188,,,
6689,est,242825881,sum@V,lta-unique-wf,sum,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006690,188,,,
6690,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006691,188,,,
6691,excedamus,5328839,excedo@V,lta-unique-wf,excedo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006692,188,,,
6692,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006693,188,,,
6693,Pax,1231174,pax@NN,lta-multiple-wfs-unique-lemma,pax,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006694,189,,,
6694,Alamannis,281401,Alamannus@NP,lta-multiple-wfs-unique-lemma,Alamannus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006695,189,B-GRP,,
6695,petentibus,6700790,peto@V,lta-multiple-wfs-unique-lemma,peto,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006696,189,,,
6696,datur,5109400,do@V,lta-unique-wf,do,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006697,189,,,
6697,a,109435,a@AP,lta-unique-wf,a,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006698,189,,,
6698,Constantio,488414660,Constantio@NP,lta-multiple-wfs-unique-lemma,Constantio,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006699,189,B-PERS,RE-Constantius_4,
6699,A,612296239,ProperName@NE,lta-unique-wf,ProperName,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006700,189,I-PERS,RE-Constantius_4,
6700,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006701,189,,,
6701,[,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006702,190,,,
6702,10,779497059,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006703,190,,,
6703,],PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006704,190,,,
6704,1,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006705,190,,,
6705,Haec,244509712,hic@PRO,lta-multiple-wfs-unique-lemma,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006706,190,,,
6706,dum,241305241,dum@ADV,lta-unique-wf,dum,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006707,190,,,
6707,oriens,1216654,oriens@NN,lta-multiple-wfs-unique-lemma,oriens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006708,190,,,
6708,diu,167821,diu@ADV,lta-unique-wf,diu,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006709,190,,,
6709,perferret,241373419,perfero@V,lta-multiple-wfs-unique-lemma,perfero,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006710,190,,,
6710,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006711,190,,,
6711,caeli,823489,caelum@NN,lta-unique-wf,caelum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006712,190,,,
6712,reserato,241475172,reseratus@NN,lta-multiple-wfs-unique-lemma,reseratus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006713,190,,,
6713,tepore,243481420,tepor@NN,lta-unique-wf,tepor,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006714,190,,,
6714,Constantius,608772,Constantius@NP,lta-multiple-wfs-unique-lemma,Constantius,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006715,190,B-PERS,RE-Constantius_4,
6715,consulatu,243301854,consulatus@NN,lta-unique-wf,consulatus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006716,190,,,
6716,suo,297496419,suus@PRO,lta-multiple-wfs-unique-lemma,suus,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006717,190,,,
6717,septies,234660,septies@ADV,lta-unique-wf,septies,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006718,190,,,
6718,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006719,190,,,
6719,Caesaris,340296,Caesar@NP,lta-unique-wf,Caesar,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006720,190,B-PERS,RE-Constantius_5,
6720,ter,245887,ter@ADV,lta-unique-wf,ter,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006721,190,,,
6721,egressus,494413120,egressus@NN,lta-multiple-wfs-unique-lemma,egressus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006722,190,,,
6722,Arelate,302126,Arelate@NE,lta-multiple-wfs-unique-lemma,Arelate,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006723,190,B-LOC,,
6723,Valentiam,1446055,valentia@NN,lta-unique-wf,valentia,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006724,190,B-LOC,,
6724,petit,6701146,peto@V,lta-multiple-wfs-unique-lemma,peto,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006725,190,,,
6725,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006726,190,,,
6726,in,109579,in@AP,lta-unique-wf,in,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006727,190,,,
6727,Gundomadum,645126,Gundomadus@NP,lta-unique-wf,Gundomadus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006728,190,B-PERS,NOT_FOUND,
6728,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006729,190,,,
6729,Vadomarium,243227838,Vadomarius@NP,lta-multiple-wfs-unique-lemma,Vadomarius,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006730,190,B-PERS,RE-Vadomarius_2,
6730,fratres,241435781,frater@NN,lta-multiple-wfs-unique-lemma,frater,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006731,190,,,
6731,Alamannorum,281403,Alamannus@NP,lta-unique-wf,Alamannus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006732,190,B-GRP,,
6732,reges,1329489,rex@NN,lta-multiple-wfs-unique-lemma,rex,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006733,190,,,
6733,arma,781003,arma@NN,lta-multiple-wfs-unique-lemma,arma,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006734,190,,,
6734,moturus,1175676,moturus@NN,lta-unique-wf,moturus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006735,190,,,
6735,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006736,190,,,
6736,quorum,244510938,qui@PRO,lta-multiple-wfs-unique-lemma,qui,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006737,190,,,
6737,crebris,2062335,creber@ADJ,lta-multiple-wfs-unique-lemma,creber,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006738,190,,,
6738,excursibus,510632778,excursus@NN,lta-unique-wf,excursus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006739,190,,,
6739,vastabantur,7951722,vasto@V,lta-unique-wf,vasto,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006740,190,,,
6740,confines,894143,confinis@NN,lta-multiple-wfs-unique-lemma,confinis,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006741,190,,,
6741,limitibus,243385513,limes@NN,lta-multiple-wfs-unique-lemma,limes,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006742,190,,,
6742,terrae,1414767,terra@NN,lta-multiple-wfs-unique-lemma,terra,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006743,190,B-LOC,,
6743,Gallorum,243199990,Galli@NE,lta-multiple-super-lemmata,Galli,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006744,190,I-LOC,,
6744,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006745,190,,,
6745,2,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006746,191,,,
6746,Dumque,241305239,dum@ADV,lta-unique-wf,dum,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006747,191,,,
6747,ibi,183492,ibi@ADV,lta-unique-wf,ibi,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006748,191,,,
6748,diu,167821,diu@ADV,lta-unique-wf,diu,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006749,191,,,
6749,moratur,6271347,moror@V,lta-multiple-super-lemmata,moror,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006750,191,,,
6750,commeatus,484147835,commeatus@NN,lta-multiple-lemmata-unique-superlemma,commeatus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006751,191,,,
6751,opperiens,1213691,opperiens@NN,lta-multiple-wfs-unique-lemma,opperiens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006752,191,,,
6752,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006753,191,,,
6753,quorum,244510938,qui@PRO,lta-multiple-wfs-unique-lemma,qui,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006754,191,,,
6754,translationem,243485131,translatio@NN,lta-unique-wf,translatio,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006755,191,,,
6755,ex,109567,ex@AP,lta-unique-wf,ex,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006756,191,,,
6756,Aquitania,300413,Aquitania@NP,lta-multiple-wfs-unique-lemma,Aquitania,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006757,191,B-LOC,,
6757,verni,3271185,vernus@ADJ,lta-multiple-wfs-unique-lemma,vernus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006758,191,,,
6758,imbres,1079044,imber@NN,lta-multiple-wfs-unique-lemma,imber,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006759,191,,,
6759,solito,1365834,solitus@NN,lta-multiple-wfs-unique-lemma,solitus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006760,191,,,
6760,crebriores,2062350,creber@ADJ,lta-multiple-wfs-unique-lemma,creber,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006761,191,,,
6761,prohibebant,6924469,prohibeo@V,lta-unique-wf,prohibeo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006762,191,,,
6762,auctique,606542726,auctus@ADJ,lta-multiple-wfs-unique-lemma,auctus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006763,191,,,
6763,torrentes,561483082,torrens@NN,lta-multiple-wfs-unique-lemma,torrens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006764,191,,,
6764,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006765,191,,,
6765,Herculanus,653300,Herculanus@NP,lta-multiple-wfs-unique-lemma,Herculanus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006766,191,B-PERS,RE-Herculanus_3,
6766,advenit,3496428,advenio@V,lta-multiple-wfs-unique-lemma,advenio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006767,191,,,
6767,protector,1289647,protector@NN,lta-multiple-wfs-unique-lemma,protector,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006768,191,,,
6768,domesticus,979593,domesticus@NN,lta-unique-wf,domesticus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006769,191,,,
6769,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006770,191,,,
6770,Hermogenis,459873,Hermogene@NP,lta-multiple-wfs-unique-lemma,Hermogene,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006771,191,B-PERS,RE-Hermogenes_14,
6771,ex,109567,ex@AP,lta-unique-wf,ex,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006772,191,,,
6772,magistro,1152124,magister@NN,lta-multiple-wfs-unique-lemma,magister,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006773,191,,,
6773,equitum,243335101,eques@NN,lta-multiple-wfs-unique-lemma,eques,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006774,191,,,
6774,filius,297486300,filius@NN,lta-multiple-wfs-unique-lemma,filius,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006775,191,,,
6775,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006776,191,,,
6776,apud,109489,apud@AP,lta-unique-wf,apud,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006777,191,,,
6777,Constantinopolim,243192902,Constantinopolis@NE,lta-unique-wf,Constantinopolis,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006778,191,B-LOC,,
6778,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006779,191,,,
6779,ut,110063,ut@CON,lta-unique-wf,ut,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006780,191,,,
6780,supra,244437,supra@ADV,lta-unique-wf,supra,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006781,191,,,
6781,rettulimus,524707,refero@V,lta-unique-wf,refero,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006782,191,,,
6782,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006783,191,,,
6783,populari,1263027,popularis@NN,lta-multiple-wfs-unique-lemma,popularis,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006784,191,,,
6784,quondam,226356,quondam@ADV,lta-unique-wf,quondam,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006785,191,,,
6785,turbela,1435043,turbela@NN,lta-multiple-wfs-unique-lemma,turbela,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006786,191,,,
6786,discerpti,5023821,discerpo@V,lta-multiple-wfs-unique-lemma,discerpo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006787,191,,,
6787,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006788,191,,,
6788,Quo,109976,quo@CON,lta-unique-wf,quo,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006789,192,,,
6789,verissime,252385,vere@ADV,lta-unique-wf,vere,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006790,192,,,
6790,referente,243444920,referens@NN,lta-unique-wf,referens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006791,192,,,
6791,quae,389792491,qui@PRO,lta-multiple-wfs-unique-lemma,qui,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006792,192,,,
6792,Gallus,418102,Gallus@NP,lta-unique-wf,Gallus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006793,192,B-PERS,RE-Constantius_5,
6793,egerat,3561042,ago@V,lta-unique-wf,ago,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006794,192,,,
6794,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006795,192,,,
6795,damnis,935796,damnum@NN,lta-multiple-wfs-unique-lemma,damnum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006796,192,,,
6796,super,109671,super@AP,lta-unique-wf,super,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006797,192,,,
6797,praeteritis,2878802,praeteritus@ADJ,lta-multiple-wfs-unique-lemma,praeteritus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006798,192,,,
6798,maerens,243389491,maerens@NN,lta-multiple-wfs-unique-lemma,maerens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006799,192,,,
6799,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006800,192,,,
6800,futurorum,1048469,futurus@NN,lta-unique-wf,futurus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006801,192,,,
6801,timore,243482848,timor@NN,lta-unique-wf,timor,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006802,192,,,
6802,suspensus,3169241,suspensus@ADJ,lta-multiple-wfs-unique-lemma,suspensus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006803,192,,,
6803,angorem,243251384,angor@NN,lta-unique-wf,angor,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006804,192,,,
6804,animi,758339,animus@NN,lta-multiple-wfs-unique-lemma,animus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006805,192,,,
6805,quam,109931,quam@CON,lta-unique-wf,quam,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006806,192,,,
6806,diu,167821,diu@ADV,lta-unique-wf,diu,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006807,192,,,
6807,potuit,242825908,possum@V,lta-unique-wf,possum,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006808,192,,,
6808,emendabat,5210682,emendo@V,lta-unique-wf,emendo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006809,192,,,
6809,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006810,192,,,
6810,3,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006811,193,,,
6811,Miles,488466736,Milis@NE,lta-multiple-wfs-unique-lemma,Milis,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006812,193,,,
6812,tamen,245299,tamen@ADV,lta-unique-wf,tamen,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006813,193,,,
6813,interea,193425,interea@ADV,lta-unique-wf,interea,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006814,193,,,
6814,omnis,242349879,omnis@ADJ,lta-multiple-wfs-unique-lemma,omnis,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006815,193,,,
6815,apud,109489,apud@AP,lta-unique-wf,apud,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006816,193,,,
6816,Cabillona,339717,Cabillonum@NE,lta-multiple-wfs-unique-lemma,Cabillonum,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006817,193,B-LOC,,
6817,collectus,1913140,collectus@ADJ,lta-multiple-wfs-unique-lemma,collectus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006818,193,,,
6818,morarum,1174417,mora@NN,lta-unique-wf,mora,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006819,193,,,
6819,inpatiens,242113178,impatiens@ADJ,lta-multiple-wfs-unique-lemma,impatiens,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006820,193,,,
6820,saeviebat,7291444,saevio@V,lta-unique-wf,saevio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006821,193,,,
6821,hoc,244509722,hic@PRO,lta-multiple-wfs-unique-lemma,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006822,193,,,
6822,inritatior,,,lta-not-yet-linked,,,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006823,193,,,
6823,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006824,193,,,
6824,quod,109988,quod@CON,lta-unique-wf,quod,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006825,193,,,
6825,nec,109873,nec@CON,lta-unique-wf,nec,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006826,193,,,
6826,subsidia,514471656,subsidium@NN,lta-multiple-wfs-unique-lemma,subsidium,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006827,193,,,
6827,vivendi,498863380,vivo@V,lta-multiple-wfs-unique-lemma,vivo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006828,193,,,
6828,suppeterent,7727557,suppeto@V,lta-unique-wf,suppeto,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006829,193,,,
6829,alimentis,741327,alimentum@NN,lta-multiple-wfs-unique-lemma,alimentum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006830,193,,,
6830,nondum,206049,nondum@ADV,lta-unique-wf,nondum,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006831,193,,,
6831,ex,109567,ex@AP,lta-unique-wf,ex,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006832,193,,,
6832,usu,241492795,usus@NN,lta-unique-wf,usus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006833,193,,,
6833,translatis,551848,transfero@V,lta-multiple-wfs-unique-lemma,transfero,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006834,193,,,
6834,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006835,193,,,
6835,4,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006836,194,,,
6836,Unde,249940,unde@ADV,lta-unique-wf,unde,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006837,194,,,
6837,Rufinus,587241,Rufinus@NP,lta-multiple-wfs-unique-lemma,Rufinus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006838,194,B-PERS,RE-Rufinus_15,
6838,ea,242816209,is@PRO,lta-multiple-wfs-unique-lemma,is,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006839,194,,,
6839,tempestate,243480956,tempestas@NN,lta-unique-wf,tempestas,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006840,194,,,
6840,praefectus,242449475,praefectus@ADJ,lta-multiple-wfs-unique-lemma,praefectus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006841,194,,,
6841,praetorio,243430464,praetorium@NN,lta-multiple-wfs-unique-lemma,praetorium,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006842,194,,,
6842,ad,109455,ad@AP,lta-unique-wf,ad,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006843,194,,,
6843,discrimen,971134,discrimen@NN,lta-multiple-wfs-unique-lemma,discrimen,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006844,194,,,
6844,trusus,7874521,trudo@V,lta-multiple-wfs-unique-lemma,trudo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006845,194,,,
6845,est,242825881,sum@V,lta-unique-wf,sum,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006846,194,,,
6846,ultimum,1438169,ultimum@NN,lta-multiple-wfs-unique-lemma,ultimum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006847,194,,,
6847,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006848,194,,,
6848,Ire,243204406,Iris@NE,lta-unique-wf,Iris,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006849,195,,,
6849,enim,109823,enim@CON,lta-unique-wf,enim,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006850,195,,,
6850,ipse,244509994,ipse@PRO,lta-multiple-wfs-unique-lemma,ipse,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006851,195,,,
6851,compellebatur,4319989,compello@V,lta-unique-wf,compello,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006852,195,,,
6852,ad,109455,ad@AP,lta-unique-wf,ad,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006853,195,,,
6853,militem,243394619,miles@NN,lta-multiple-wfs-unique-lemma,miles,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006854,195,,,
